X1 Y1 EntropyDrone1 X2 Y2 EntropyDrone2 X3 Y3 EntropyDrone3 TimeDifference
-5.050273895263672 25.762862622737885 2.0 -94.94169473648071 25.755713284015656 2.0 -194.95144605636597 25.765540897846222 2.0 4.245138168334961
-5.126413822174072 25.765974283218384 2.0 -94.87139463424683 25.758553087711334 2.0 -194.88118028640747 25.768414616584778 2.0 4.283135414123535
-5.191045761108398 25.76857304573059 2.0 -94.80675601959229 25.761123955249786 2.0 -194.81657314300537 25.771016001701355 2.0 4.3162782192230225
-5.255864143371582 25.77114099264145 2.0 -94.74193048477173 25.763664484024048 2.0 -194.75177907943726 25.773586571216583 2.0 4.3488547801971436
-5.326784610748291 25.7739075422287 2.0 -94.67100286483765 25.766401886940002 2.0 -194.6808843612671 25.776355981826782 2.0 4.385613679885864
-5.386050224304199 25.77618581056595 2.0 -94.61173152923584 25.768656134605408 2.0 -194.6157078742981 25.778863191604614 2.0 4.416193962097168
-5.451413631439209 25.77866357564926 2.0 -94.54636144638062 25.771108031272888 2.0 -194.5563006401062 25.781116783618927 2.0 4.446839094161987
-5.510987281799316 25.78089052438736 2.0 -94.48678064346313 25.773312151432037 2.0 -194.49078273773193 25.7835676074028 2.0 4.478810548782349
-5.576687812805176 25.783312499523163 2.0 -94.42107391357422 25.775709331035614 2.0 -194.42509174346924 25.785989582538605 2.0 4.511775255203247
-5.64255952835083 25.785706222057343 2.0 -94.35519409179688 25.7780784368515 2.0 -194.36522245407104 25.78816658258438 2.0 4.543389558792114
-5.714614391326904 25.78828525543213 2.0 -94.28313302993774 25.780631244182587 2.0 -194.29319143295288 25.790748238563538 2.0 4.579803466796875
-5.780839920043945 25.79062032699585 2.0 -94.21690034866333 25.782942712306976 2.0 -194.22698736190796 25.793085634708405 2.0 4.612584114074707
-5.877464294433594 25.79396790266037 2.0 -94.12026691436768 25.786256670951843 2.0 -194.1303939819336 25.796436429023743 2.0 4.660223484039307
-5.938030242919922 25.79603099822998 2.0 -94.05363082885742 25.788502275943756 2.0 -194.06378507614136 25.798706889152527 2.0 4.692822456359863
-6.0048065185546875 25.79827493429184 2.0 -93.99291324615479 25.790521025657654 2.0 -193.99701499938965 25.800950586795807 2.0 4.72513222694397
-6.071741104125977 25.800492465496063 2.0 -93.92597198486328 25.79271686077118 2.0 -193.93617725372314 25.802967429161072 2.0 4.756831645965576
-6.138833522796631 25.802683889865875 2.0 -93.85887384414673 25.79488706588745 2.0 -193.8691053390503 25.805160999298096 2.0 4.790365219116211
-6.2122015953063965 25.805045187473297 2.0 -93.78550004959106 25.79722559452057 2.0 -193.7957592010498 25.807524621486664 2.0 4.8265979290008545
-6.298027038574219 25.807761788368225 2.0 -93.69352722167969 25.8001070022583 2.0 -193.70382118225098 25.81043642759323 2.0 4.869277238845825
-6.3779401779174805 25.81024795770645 2.0 -93.61974763870239 25.80237913131714 2.0 -193.62391471862793 25.81292235851288 2.0 4.908214569091797
-6.44572114944458 25.81232464313507 2.0 -93.55196142196655 25.804436445236206 2.0 -193.5623073577881 25.814811050891876 2.0 4.940264463424683
-6.563139915466309 25.81585431098938 2.0 -93.43453359603882 25.807933509349823 2.0 -193.44492053985596 25.818344116210938 2.0 4.996145009994507
-6.625111103057861 25.817683160305023 2.0 -93.3663535118103 25.80992591381073 2.0 -193.3767638206482 25.820356726646423 2.0 5.0280373096466064
-6.687199115753174 25.81949245929718 2.0 -93.31046485900879 25.811538696289062 2.0 -193.320894241333 25.82198578119278 2.0 5.057065010070801
-6.7494025230407715 25.821282267570496 2.0 -93.24825668334961 25.813312530517578 2.0 -193.2587070465088 25.823777318000793 2.0 5.086770534515381
-6.805483341217041 25.822876691818237 2.0 -93.19217205047607 25.814892828464508 2.0 -193.20264101028442 25.8253732919693 2.0 5.1138012409210205
