X1 Y1 EntropyCF1 X2 Y2 EntropyCF2 X3 Y3 EntropyCF3 TimeDifference
0.0011160620991311821 -1.4997691584246085 0.9379773108096732 -0.9983820496311362 -1.4997671038044171 0.4340334252121041 -1.9984090120807414 -1.5 0.9382992138341302 1.2077043056488037
-0.001107416362349824 -1.48848355684171 0.915313664084362 -0.9856915628732351 -1.4820067227574354 0.41494428338596423 -1.9692070261000474 -1.499985302466376 0.9147457948899658 2.7171823978424072
-0.04117609072052708 -1.4731683858041151 0.8465882174555555 -0.9867676022509999 -1.4419248397057727 0.35270739573642196 -1.9067906481066248 -1.4996629761141125 0.831196437281156 4.2286765575408936
-0.10940914096199515 -1.4659782001691455 0.7450070653598626 -0.9956776596051269 -1.4068601078777898 0.2639288222395919 -1.8325099331349175 -1.498968360470206 0.7146750268320483 5.736921310424805
-0.17750694231065034 -1.4647556286488457 0.6436690159163541 -1.0004207034027874 -1.3759705016692587 0.18138726185770526 -1.7696307460917848 -1.4940950835662727 0.6096823446708974 7.257146120071411
-0.2215304513128077 -1.4435535966361581 0.5852964119562607 -1.0039149972781982 -1.3349941220332986 0.1383768931110314 -1.7473915968299498 -1.458128026174813 0.5601642152812989 8.767066240310669
-0.23546309505502275 -1.3990770299921467 0.5699691935376925 -1.0088189861270622 -1.2869680041515634 0.12580052295315447 -1.7420440298585298 -1.4129098734811703 0.5438512979885228 10.27946662902832
-0.2602626025533934 -1.3591402592453006 0.5370033107167735 -1.0156234548156875 -1.2364296187909043 0.09837999534147768 -1.7232246362446657 -1.3755295526833446 0.5058543370240516 11.795663356781006
-0.29264521883376443 -1.3258917943486623 0.495545897982856 -1.022847141813832 -1.1876444513477193 0.06654327712261132 -1.7044496196143024 -1.3403557958585672 0.46352004183204976 13.307040929794312
-0.31767614321678844 -1.2900826190019112 0.46875656680844546 -1.0300165268732504 -1.1408837786239938 0.047617046846585964 -1.6986821869304138 -1.3008638039337255 0.4396276665914405 14.822129964828491
