X1 Y1 EntropyCF1 X2 Y2 EntropyCF2 X3 Y3 EntropyCF3 TimeDifference
1.5015431809475686 -1.4995840566636307 2.0 0.0022421939585626368 -1.5 2.0 -1.4977576578762137 -1.5 2.0 1.2091128826141357
1.4964094676344644 -1.4839896230114107 2.0 0.03933667375315843 -1.499933519582299 2.0 -1.4611059225581546 -1.5000330926280372 2.0 2.717334032058716
1.444557358359889 -1.4669771927557695 2.0 0.11173382260454917 -1.4994884756528417 2.0 -1.3903238140663587 -1.5000871320551665 2.0 4.225821495056152
1.369141208417249 -1.4621668450615821 2.0 0.1903633270679065 -1.498424280428916 2.0 -1.3129192837719244 -1.499858058696957 2.0 5.734592437744141
1.2950888196481827 -1.4633013164044124 2.0 0.26307263354717214 -1.4965140733416034 2.0 -1.2405834225547214 -1.4991288724998448 2.0 7.243586301803589
1.228276524861273 -1.464826169082354 1.897711609186465 0.32842562328069086 -1.49411217791264 1.897711609186465 -1.174705904003802 -1.4979565461832078 2.0 8.752521991729736
1.1602003234178764 -1.4663657062734905 1.7501228636228854 0.39487929019916757 -1.4914653503404538 1.7501228636228854 -1.1072813345469374 -1.4964073130971982 2.0 10.26046872138977
1.0863074920358278 -1.4698588114467919 1.5776574913275803 0.46436086079704986 -1.48931217949258 1.5776574913275803 -1.036402558877574 -1.4948251183528274 2.0 11.767785787582397
1.0089366805444555 -1.475336903397568 1.3787802321070455 0.5338400727507994 -1.4877496271897939 1.3787802321070455 -0.9654794851980664 -1.4930420249953429 2.0 13.275759220123291
0.9442059240252173 -1.473064141758269 1.264911064067352 0.5863957552885549 -1.4767814897588678 1.264911064067352 -0.8990134633484305 -1.4914875337449958 2.0 14.78410267829895
0.9193540304684314 -1.4391882338464816 1.264911064067352 0.5784180999797905 -1.4366702132027886 1.264911064067352 -0.834186855629646 -1.4905504129889404 2.0 16.292954206466675
0.9199661313472614 -1.3993508752375674 1.264911064067352 0.5555433049171902 -1.4168120387280565 1.264911064067352 -0.7718502898702501 -1.4899790592929587 2.0 17.80101490020752
0.9191165562669336 -1.366156315735031 1.264911064067352 0.5492897602037349 -1.3956031676789227 1.264911064067352 -0.7120156345473173 -1.4889858916909706 2.0 19.312957048416138
0.8941773612509516 -1.3307953852532899 1.264911064067352 0.5486991140613069 -1.3507921836076535 1.264911064067352 -0.6479333308062916 -1.4865037544536357 2.0 20.82447361946106
0.8706436448732447 -1.2942680110783087 1.264911064067352 0.537546732565266 -1.3063982474036142 1.264911064067352 -0.5836360218269819 -1.4819007936289847 2.0 22.333997011184692
0.8717366411561134 -1.2573172234523489 1.264911064067352 0.5258324469514839 -1.271568689683348 1.264911064067352 -0.519738448830118 -1.4750263492775533 2.0 23.843116998672485
0.8896668303571326 -1.2228788051784931 1.264911064067352 0.510190807628088 -1.2387953160585794 1.2575172588292745 -0.4560537632066718 -1.4660960408115922 1.9926061947619225 25.35106062889099
0.8883996606840701 -1.1849060576233854 1.2834104517777973 0.47696047329624336 -1.2017931214064403 1.1844418934697458 -0.39036128064649767 -1.4548332971037499 1.9010314416919485 26.859625101089478
0.8622678687378111 -1.148535073806052 1.3015524652152561 0.4391716668382144 -1.168037478178812 1.109897746785487 -0.3306627636286437 -1.4430394321585103 1.8082903710991824 28.370814085006714
0.8362911672181339 -1.1113636767552035 1.3148953674215158 0.4045982832572728 -1.1330540666288758 1.028540606571192 -0.2673518717438856 -1.4287766939279691 1.7136452391496761 29.8791184425354
0.8172759480867477 -1.0750523674327128 1.3270051284197968 0.3776294178349019 -1.0978198520819031 0.9549385041060905 -0.20528547651078718 -1.4127354304698279 1.6279333756862941 31.38705015182495
0.7986372345028834 -1.0401886184402684 1.332297800118853 0.3555058358141548 -1.0637539239809555 0.8848233265215448 -0.14739572992518887 -1.3957275494765775 1.5525352998247417 32.897589683532715
0.7772491286471318 -1.0040111689695042 1.2713040078827067 0.33579573258123113 -1.0279033240660456 0.8116444433611107 -0.0884475881486817 -1.3762879786043019 1.4233260302475177 34.409892082214355
0.75586449258175 -0.9687031285790674 1.2014231066342251 0.3187655740269641 -0.9928060289790814 0.7478203883489982 -0.03725567469108933 -1.3542425419186137 1.3026971688909712 35.92291784286499
0.7344176204183025 -0.9320014863515088 1.1699122175707917 0.3021892663227747 -0.9556597294730472 0.7216956865172586 -0.03310065341168167 -1.318572115662858 1.259877392138522 37.430553913116455
0.7148848855626125 -0.8977094489782982 1.1646328508430557 0.2865186884515828 -0.9198344794860633 0.7194424355381219 -0.055483131913475855 -1.2800732156702344 1.2643434121397252 38.94178509712219
0.6950209115748182 -0.8628703701688215 1.1483619235979896 0.26997267951338594 -0.8824238030761014 0.7074479416822781 -0.06537756401576694 -1.2424200078430818 1.2466023189232915 40.45196509361267
0.6754123833927922 -0.8292365344643173 1.1249009494032123 0.2535293223311219 -0.845436557616739 0.6886776274893975 -0.06793016620974354 -1.2051667049468884 1.2145203430359075 41.961121559143066
0.6561616412634541 -0.7970012114972851 1.1071460203347683 0.23701582361453233 -0.8097105984474867 0.674198469089542 -0.07648768542469693 -1.1671701618645052 1.1910905679294084 43.48012566566467
0.6358563616810061 -0.764306962569208 1.097297884264547 0.21976342157360404 -0.7739694986914818 0.6669397847006229 -0.09487256440516043 -1.128214170993319 1.183679227097346 44.99211764335632
0.6142290932638721 -0.7311920336593564 1.091176354775814 0.20173529054019837 -0.7379571037809907 0.6639644837283103 -0.11891994253576241 -1.0892891270602039 1.1859408883958005 46.501018047332764
0.592330661214417 -0.6980969267621376 1.0862964343399435 0.1834268901031989 -0.7024513307487817 0.6624799788689897 -0.14381034624010522 -1.0516168240428334 1.190880542262991 48.02142095565796
0.5716516628317011 -0.6668443381145226 1.0813206668968274 0.165998494121028 -0.6692532430990522 0.6607795709312554 -0.16628443051829567 -1.016902898559483 1.1944414817409457 49.531912088394165
0.5505341993892579 -0.6349153839253262 1.0742320613883436 0.14849735440882098 -0.6357399916694485 0.657102713844143 -0.1875589260455501 -0.9817040670980914 1.195077089126488 51.05166482925415
0.5301412009255578 -0.6042685712898106 1.0672180428060516 0.13197149146792603 -0.6035819913195924 0.6535846384194572 -0.20579775885633647 -0.9475816855403767 1.1909805530908049 52.56751346588135
0.5093249858433659 -0.573184767086138 1.0604066924741788 0.11517922057255425 -0.5706849506962142 0.6501814279672296 -0.22194575848071088 -0.9120067486477097 1.1807659923067053 54.083154916763306
0.4885109454407373 -0.5411944984873628 1.051725865896974 0.09781764767678744 -0.5365495746901545 0.6444296750983867 -0.2364730622407969 -0.8750575332399313 1.1662933279683925 55.60723114013672
0.46686031265681727 -0.5069418666896437 1.0420771972815923 0.07937997072037768 -0.499692255187971 0.6384483463180199 -0.2505400421220304 -0.8367495321066051 1.1507034154649087 57.12096977233887
0.4459932391593629 -0.47377596960378593 1.032410648953526 0.061463962397833666 -0.4636018872408507 0.6332681502046729 -0.2632941736339403 -0.800722079590173 1.1358566710234954 58.63677477836609
0.42574148848318283 -0.4412043171148993 1.0230489370673617 0.04380040824866398 -0.4282043578118373 0.6282294133131119 -0.2755941098314837 -0.7656881976731323 1.12145622224577 60.160545349121094
0.40614113599483304 -0.4094411363938747 1.0143214757157457 0.02665519576626385 -0.3943933914260138 0.623132751751327 -0.28773515728873394 -0.731819443821449 1.1076320993323692 61.67752146720886
0.38436811579575314 -0.37420095970113404 1.005340385666921 0.007673671119462285 -0.35753982964035186 0.617595591847965 -0.30193727661213854 -0.6942761801934161 1.0931138493801829 63.19144892692566
0.3659862689617856 -0.3450139237371032 0.9982009606716442 -0.00804173486675937 -0.32756066294398983 0.6128941661355509 -0.3145132935680329 -0.6628687606569152 1.0812729986724916 64.70853424072266
0.34424818362589105 -0.3119357547733037 0.9892252939712192 -0.025777946162518287 -0.293934121157462 0.6070159760024714 -0.3291027001527156 -0.62676207878722 1.0664191418389866 66.22618770599365
0.3226728697445606 -0.2805727211547566 0.9795886165692549 -0.042760717903866485 -0.2617245711950243 0.6009657427764203 -0.34330592244988434 -0.5916049088961999 1.0507322312109721 67.73955655097961
0.30168791768905606 -0.25036769527241015 0.970127307859102 -0.0595185672528287 -0.23005352459074732 0.5950207620305061 -0.3574293268229605 -0.5569734808673382 1.0353259417549046 69.26057410240173
