X1 Y1 EntropyDrone1 X2 Y2 EntropyDrone2 X3 Y3 EntropyDrone3 TimeDifference
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.004995107650756836
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.01173257827758789
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.018420696258544922
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.025140047073364258
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.03926801681518555
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.05495786666870117
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.06364297866821289
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.07235360145568848
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.0783071517944336
95.0 25.0 -0.47311727696640826 90.0 25.0 -0.7350889359326482 85.0 25.0 -0.47311727696640826 0.09631752967834473
95.00000000001342 25.000000000031083 -0.4731172769664438 90.00000000001387 25.00000000003091 -0.7350889359326482 85.00000000001421 25.000000000030738 -0.4731172769664438 0.11316919326782227
95.00000000001342 25.000000000031083 -0.4731172769664438 90.00000000001387 25.00000000003091 -0.7350889359326482 85.00000000001421 25.000000000030738 -0.4731172769664438 0.12137150764465332
95.00000000001342 25.000000000031083 -0.4731172769664438 90.00000000001387 25.00000000003091 -0.7350889359326482 85.00000000001421 25.000000000030738 -0.4731172769664438 0.12671542167663574
95.00000000001342 25.000000000031083 -0.4731172769664438 90.00000000001387 25.00000000003091 -0.7350889359326482 85.00000000001421 25.000000000030738 -0.4731172769664438 0.13216805458068848
95.00000000006153 25.000000000142478 -0.47311727696657213 90.0000000000636 25.00000000014164 -0.7350889359326482 85.0000000000652 25.00000000014088 -0.47311727696657213 0.14362597465515137
95.00000000006153 25.000000000142478 -0.47311727696657213 90.0000000000636 25.00000000014164 -0.7350889359326482 85.0000000000652 25.00000000014088 -0.47311727696657213 0.15046262741088867
95.0000000001788 25.000000000413674 -0.47311727696688477 90.00000000018474 25.000000000411177 -0.7350889359326482 85.00000000018946 25.000000000408996 -0.47311727696688477 0.17308425903320312
95.00000000080351 25.000000001857273 -0.4731172769685501 90.00000000083004 25.00000000184574 -0.7350889359326482 85.0000000008514 25.000000001836106 -0.4731172769685501 0.20792055130004883
